image_filename,label,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility
frame_43_push_down.png,push_down,0.1324225813150406,0.8993771076202393,-0.5628293752670288,0.9995258450508118,0.12999191880226135,0.8631832599639893,-0.5869026780128479,0.9994961619377136,0.13570824265480042,0.8573967814445496,-0.5867671966552734,0.9995415210723877,0.1425488293170929,0.8502994775772095,-0.5868874788284302,0.9996073246002197,0.11985417455434799,0.8651338219642639,-0.5582472085952759,0.9989518523216248,0.11814641952514648,0.8613998293876648,-0.5584932565689087,0.999065637588501,0.1163073182106018,0.857262909412384,-0.558639407157898,0.9993371367454529,0.1755971908569336,0.804056704044342,-0.5790969729423523,0.9991954565048218,0.13868503272533417,0.816396176815033,-0.4549720287322998,0.9986681342124939,0.15936186909675598,0.9002712965011597,-0.5468170046806335,0.9992515444755554,0.14526033401489258,0.9049834609031677,-0.5116108655929565,0.9989190101623535,0.3145782947540283,0.7887986898422241,-0.46425700187683105,0.9990358948707581,0.18606027960777283,0.7400180101394653,-0.3337251842021942,0.9989191293716431,0.43489566445350647,0.7065420150756836,-0.3867329955101013,0.9758245944976807,0.2679669260978699,0.7519845962524414,-0.054034627974033356,0.26056912541389465,0.4168812334537506,0.9218790531158447,-0.30981141328811646,0.939501166343689,0.2369028776884079,0.8873148560523987,0.09039232134819031,0.5226241946220398,0.4030601382255554,0.9500702619552612,-0.3284478187561035,0.9049314856529236,0.2223479300737381,0.9117726683616638,0.09443208575248718,0.6147554516792297,0.3928772509098053,0.9479386210441589,-0.32210081815719604,0.9071230292320251,0.21606282889842987,0.9107449054718018,0.05684441328048706,0.6392878890037537,0.3934032917022705,0.9378684163093567,-0.3049825429916382,0.8619690537452698,0.22596409916877747,0.9033562541007996,0.07991430163383484,0.6108621954917908,0.5064070820808411,0.7989291548728943,-0.07975147664546967,0.9949433207511902,0.4353056848049164,0.7577729225158691,0.07930506020784378,0.9753351211547852,0.6192761659622192,0.7914758324623108,0.2783330976963043,0.8557616472244263,0.5479703545570374,0.7797110676765442,0.40855008363723755,0.26441848278045654,0.68980473279953,0.7648425698280334,0.5828065872192383,0.8960525989532471,0.6381980180740356,0.7402673363685608,0.7538955211639404,0.4107953608036041,0.7033431529998779,0.7268562316894531,0.6152666211128235,0.8259015083312988,0.6613138318061829,0.7040219306945801,0.7941373586654663,0.4583998918533325,0.6931575536727905,0.8484935164451599,0.601407527923584,0.7715807557106018,0.6384180784225464,0.8004176020622253,0.8196825981140137,0.5035228729248047
frame_103_push_up.png,push_up,0.19658032059669495,0.29452943801879883,-0.556230366230011,0.999817430973053,0.20422132313251495,0.2599041759967804,-0.5680290460586548,0.9998208284378052,0.20954248309135437,0.2577556073665619,-0.5680510997772217,0.9998332262039185,0.21558766067028046,0.25543203949928284,-0.568130373954773,0.9998461008071899,0.19504563510417938,0.26035457849502563,-0.535244882106781,0.9996601939201355,0.19398997724056244,0.2585616707801819,-0.5354812145233154,0.9997316002845764,0.19304078817367554,0.2566720247268677,-0.5356188416481018,0.9998496174812317,0.25067800283432007,0.2507017254829407,-0.5559663772583008,0.9995792508125305,0.21770386397838593,0.255969375371933,-0.41332316398620605,0.9997621178627014,0.21768613159656525,0.3190303444862366,-0.5468097925186157,0.9997119903564453,0.20481498539447784,0.3236440122127533,-0.5060297250747681,0.9997387528419495,0.3810736835002899,0.38102883100509644,-0.5646710395812988,0.9990619421005249,0.25582951307296753,0.4169095754623413,-0.2693329453468323,0.9995735287666321,0.43311232328414917,0.6560166478157043,-0.5807408690452576,0.9906383156776428,0.26177912950515747,0.6813626885414124,-0.206417515873909,0.7612819671630859,0.47389310598373413,0.9174433946609497,-0.6157935857772827,0.9745110869407654,0.2676583230495453,0.9094691872596741,-0.26595383882522583,0.8649095892906189,0.46229878067970276,0.9503389000892639,-0.6970850229263306,0.9398960471153259,0.23413558304309845,0.9250844120979309,-0.28386491537094116,0.8189934492111206,0.4461047053337097,0.9444797039031982,-0.6826037168502808,0.9443464875221252,0.2431410551071167,0.922822117805481,-0.3426473140716553,0.8428524136543274,0.44731593132019043,0.9348881244659424,-0.619127631187439,0.9141025543212891,0.2610507309436798,0.9191205501556396,-0.29229384660720825,0.8404204845428467,0.5526074767112732,0.5405928492546082,-0.09721250087022781,0.9940854907035828,0.48678842186927795,0.5699263215065002,0.09698515385389328,0.9852649569511414,0.6319081783294678,0.656029999256134,0.18252764642238617,0.9125082492828369,0.591458797454834,0.672275960445404,0.383086621761322,0.22745156288146973,0.7171586155891418,0.7482302188873291,0.5034245252609253,0.8528870940208435,0.6902900338172913,0.7395413517951965,0.6986202597618103,0.3120327889919281,0.7368625402450562,0.7401192784309387,0.532739520072937,0.7570400834083557,0.7078325748443604,0.7336347699165344,0.7312986850738525,0.3667539954185486,0.701384425163269,0.8337168097496033,0.47129592299461365,0.8152511119842529,0.6849061846733093,0.8326016068458557,0.6955291032791138,0.5867469906806946
frame_146_push_down.png,push_down,0.1845429241657257,0.8054719567298889,-0.4622121751308441,0.9997308254241943,0.185226172208786,0.769018292427063,-0.48241138458251953,0.9997053146362305,0.1898874193429947,0.7643032670021057,-0.48233112692832947,0.9997246265411377,0.1946241557598114,0.7592298984527588,-0.4824066758155823,0.9997562766075134,0.17728456854820251,0.7699797749519348,-0.45090293884277344,0.9993830323219299,0.1764601618051529,0.766333281993866,-0.4510970711708069,0.999508261680603,0.1757790595293045,0.762365460395813,-0.4512339234352112,0.9996782541275024,0.2294735163450241,0.7244973182678223,-0.4859923720359802,0.9993817210197449,0.20211322605609894,0.7341013550758362,-0.3475717306137085,0.9994811415672302,0.20699846744537354,0.8127158284187317,-0.4538329541683197,0.9995979070663452,0.1995287388563156,0.8141396641731262,-0.4148581027984619,0.999536395072937,0.37385329604148865,0.7390833497047424,-0.40634042024612427,0.9989652037620544,0.2613143026828766,0.702893853187561,-0.23674073815345764,0.9990975260734558,0.5170747637748718,0.7043842673301697,-0.3444613814353943,0.9827707409858704,0.32701826095581055,0.7518208026885986,-0.014266453683376312,0.4228202998638153,0.5027317404747009,0.9225893616676331,-0.3236319422721863,0.9592710137367249,0.2948462963104248,0.8810915350914001,0.06347714364528656,0.6695823669433594,0.49256497621536255,0.95457923412323,-0.3546571135520935,0.9235377311706543,0.2670091688632965,0.9013537168502808,0.05956289917230606,0.6906648874282837,0.47409749031066895,0.9492838382720947,-0.35586240887641907,0.9294059872627258,0.2693080008029938,0.9045111536979675,0.02348831668496132,0.7226311564445496,0.47466015815734863,0.9381182193756104,-0.32404807209968567,0.8918339610099792,0.28324922919273376,0.8975080847740173,0.051530204713344574,0.7058632969856262,0.569698691368103,0.7604305744171143,-0.08013167232275009,0.995162308216095,0.5077524185180664,0.737912654876709,0.07969950884580612,0.979510486125946,0.663257360458374,0.7811837792396545,0.23654210567474365,0.8699641823768616,0.5998938083648682,0.7635519504547119,0.36676472425460815,0.22461777925491333,0.7421714067459106,0.7560824155807495,0.5190874338150024,0.882455050945282,0.6907609701156616,0.7450075149536133,0.6712594032287598,0.32209962606430054,0.7630405426025391,0.7224918603897095,0.5483807921409607,0.7949474453926086,0.7152032852172852,0.7116259336471558,0.7055277228355408,0.3745153844356537,0.735366940498352,0.8468272686004639,0.5146455764770508,0.8099273443222046,0.6968640089035034,0.8119686841964722,0.721155047416687,0.5212877988815308
frame_211_push_up.png,push_up,0.2914116680622101,0.3147892951965332,-0.5500680208206177,0.9998200535774231,0.2962339520454407,0.27339425683021545,-0.5619529485702515,0.9998341798782349,0.3015401363372803,0.27085572481155396,-0.5619497299194336,0.9998413920402527,0.30734890699386597,0.26781871914863586,-0.5620250701904297,0.9998579621315002,0.28713664412498474,0.2765294909477234,-0.5341728925704956,0.9996647238731384,0.28592270612716675,0.27592095732688904,-0.534446120262146,0.9997195601463318,0.2845822274684906,0.27494898438453674,-0.534629762172699,0.9998432993888855,0.338009774684906,0.25817859172821045,-0.54683518409729,0.9995965957641602,0.30525946617126465,0.26796403527259827,-0.4281042218208313,0.9997484683990479,0.31419193744659424,0.33469176292419434,-0.5385438203811646,0.999740481376648,0.2996719479560852,0.3462449312210083,-0.5042825937271118,0.9997392892837524,0.46514543890953064,0.37653815746307373,-0.5433531403541565,0.9985305666923523,0.3342950940132141,0.40097013115882874,-0.2925253212451935,0.9993380904197693,0.5091144442558289,0.6423057317733765,-0.5501055121421814,0.9883732199668884,0.338792085647583,0.6711599230766296,-0.23927554488182068,0.734131395816803,0.5467551946640015,0.9186794757843018,-0.5767694711685181,0.969340443611145,0.3308390974998474,0.8958645462989807,-0.28747743368148804,0.830755889415741,0.5370169878005981,0.9464128017425537,-0.6478822827339172,0.927609384059906,0.29727545380592346,0.9146917462348938,-0.3063070774078369,0.7797860503196716,0.5201617479324341,0.9428309202194214,-0.6451941132545471,0.9341287016868591,0.3061167895793915,0.9152032732963562,-0.35855478048324585,0.807672381401062,0.5219184160232544,0.9336618781089783,-0.5827144980430603,0.9037966132164001,0.3232826888561249,0.9105949401855469,-0.3110833764076233,0.8114252686500549,0.621118426322937,0.5537269711494446,-0.0816362053155899,0.9917464256286621,0.5588539242744446,0.5691467523574829,0.0813673809170723,0.979350745677948,0.7000765800476074,0.6700096726417542,0.1683896780014038,0.8651377558708191,0.6635931730270386,0.6830506324768066,0.32831788063049316,0.19850151240825653,0.7862687706947327,0.7379295229911804,0.4695981442928314,0.8204403519630432,0.7587679028511047,0.7429052591323853,0.6213057041168213,0.2457963526248932,0.8029934763908386,0.7191053032875061,0.494948148727417,0.7231921553611755,0.7755857706069946,0.728211522102356,0.6511892676353455,0.2775115966796875,0.772612988948822,0.8244138360023499,0.43217331171035767,0.7886913418769836,0.7549454569816589,0.8239184617996216,0.6167151927947998,0.5082634687423706
frame_256_push_down.png,push_down,0.2672688364982605,0.818139910697937,-0.40139809250831604,0.9998847842216492,0.26982536911964417,0.7804245948791504,-0.41689276695251465,0.9998750686645508,0.2753055989742279,0.7771002650260925,-0.4168103337287903,0.9998803734779358,0.28133586049079895,0.7733961343765259,-0.4169181287288666,0.9998939633369446,0.2598055899143219,0.7784192562103271,-0.3914473354816437,0.9997128844261169,0.2583492398262024,0.7742048501968384,-0.39161795377731323,0.9997671246528625,0.2571215033531189,0.7700750827789307,-0.39171528816223145,0.9998471140861511,0.32264310121536255,0.7448090314865112,-0.4101845622062683,0.9997184872627258,0.28561800718307495,0.7486801147460938,-0.29999786615371704,0.9997550845146179,0.28842276334762573,0.8317775130271912,-0.3899948000907898,0.9998382329940796,0.27874377369880676,0.8306372165679932,-0.3587351143360138,0.9997925162315369,0.4654640257358551,0.7578824162483215,-0.3384265601634979,0.9991119503974915,0.34119877219200134,0.7141838669776917,-0.20665796101093292,0.9990928173065186,0.6093073487281799,0.7043755650520325,-0.29053086042404175,0.9842285513877869,0.3962882161140442,0.7605819702148438,0.0008824908290989697,0.37193793058395386,0.5802231431007385,0.9187473058700562,-0.27838459610939026,0.9568612575531006,0.36737245321273804,0.8778724670410156,0.09775318205356598,0.5750442147254944,0.567318320274353,0.9488398432731628,-0.30377987027168274,0.9165977835655212,0.3391725420951843,0.8998174667358398,0.09750019013881683,0.6082742810249329,0.5511434674263,0.9424502849578857,-0.30296069383621216,0.9227021932601929,0.3436352610588074,0.9007758498191833,0.06705016642808914,0.6452215313911438,0.551108181476593,0.931465744972229,-0.2784874737262726,0.8863518238067627,0.3575173318386078,0.8922058343887329,0.08809977024793625,0.6362287402153015,0.6342527866363525,0.777307391166687,-0.07431887090206146,0.995608925819397,0.5684140920639038,0.7561820149421692,0.07395724952220917,0.9789858460426331,0.7320512533187866,0.7854325175285339,0.18034853041172028,0.8618916273117065,0.6720032691955566,0.7727408409118652,0.3022381365299225,0.208023801445961,0.801606297492981,0.7540509700775146,0.40873679518699646,0.8900598883628845,0.7544445991516113,0.7519327998161316,0.5485697388648987,0.32767486572265625,0.8187573552131653,0.7155643105506897,0.4343067705631256,0.8084757924079895,0.7777993679046631,0.7199078798294067,0.5779620409011841,0.3689233660697937,0.7979944348335266,0.8394263982772827,0.41244298219680786,0.7977973818778992,0.7522456645965576,0.8224401473999023,0.6093878149986267,0.48846006393432617
frame_314_push_up.png,push_up,0.37172967195510864,0.29702410101890564,-0.6372302770614624,0.999839723110199,0.37565723061561584,0.2617100775241852,-0.640800416469574,0.9998423457145691,0.3811342120170593,0.2580341696739197,-0.6408249139785767,0.9998528361320496,0.38717323541641235,0.25379619002342224,-0.6409575343132019,0.9998620748519897,0.36552852392196655,0.2656935453414917,-0.6158966422080994,0.9996926188468933,0.3637702763080597,0.26524439454078674,-0.6161221861839294,0.9997628927230835,0.3620096445083618,0.26445844769477844,-0.6162425875663757,0.9998728632926941,0.4174423813819885,0.241216242313385,-0.5894361734390259,0.9996022582054138,0.3787843585014343,0.2546932101249695,-0.4856417775154114,0.9997856020927429,0.392781525850296,0.317131906747818,-0.6138745546340942,0.999706506729126,0.3789639472961426,0.32505443692207336,-0.5836718678474426,0.9997526407241821,0.5422906875610352,0.3702247142791748,-0.5835311412811279,0.9984233379364014,0.410994291305542,0.3941900134086609,-0.3151657283306122,0.999235987663269,0.5975043773651123,0.6440486311912537,-0.599251925945282,0.9867113828659058,0.40934038162231445,0.6649386286735535,-0.25577354431152344,0.6755321025848389,0.6349254846572876,0.9151585102081299,-0.6445255875587463,0.9632859230041504,0.40980806946754456,0.8909181952476501,-0.3147127330303192,0.7909146547317505,0.6213195323944092,0.9443544745445251,-0.7281391620635986,0.9160228371620178,0.37423521280288696,0.9131830930709839,-0.3361890912055969,0.7236503958702087,0.6054483652114868,0.9377769231796265,-0.7221744060516357,0.9227928519248962,0.38423794507980347,0.9119004011154175,-0.39131349325180054,0.7583810091018677,0.6082758903503418,0.9268270134925842,-0.6505664587020874,0.8862425088882446,0.40176448225975037,0.9059101343154907,-0.33978790044784546,0.7688738703727722,0.6943749189376831,0.5120959281921387,-0.0834626629948616,0.9913308620452881,0.6281435489654541,0.5356497168540955,0.08328481763601303,0.9716542959213257,0.7631393671035767,0.6353074908256531,0.21718671917915344,0.862876832485199,0.7175527215003967,0.6530025005340576,0.38856738805770874,0.13782735168933868,0.8310961723327637,0.7208336591720581,0.5485668182373047,0.8158096671104431,0.791544497013092,0.7137723565101624,0.7170745730400085,0.20755042135715485,0.851446270942688,0.7029677033424377,0.5782884359359741,0.6938272714614868,0.8054143190383911,0.7008516192436218,0.7511454820632935,0.2583673298358917,0.8228470683097839,0.8165329694747925,0.5107778310775757,0.7676028609275818,0.7983937859535217,0.8077840209007263,0.7158342599868774,0.460814893245697
frame_356_push_down.png,push_down,0.35896700620651245,0.7982133030891418,-0.34095871448516846,0.9998664855957031,0.36199870705604553,0.7618118524551392,-0.3547993004322052,0.999853789806366,0.36713552474975586,0.7576492428779602,-0.35474368929862976,0.9998529553413391,0.3727136552333832,0.753173291683197,-0.35486313700675964,0.9998764395713806,0.3536829352378845,0.7618212103843689,-0.3295890688896179,0.9996797442436218,0.35275542736053467,0.7579145431518555,-0.3297230303287506,0.9997254014015198,0.35180139541625977,0.7537094354629517,-0.32984215021133423,0.9998297095298767,0.407125860452652,0.72020423412323,-0.3532043695449829,0.9996600151062012,0.3785851299762726,0.7254383563995361,-0.24355264008045197,0.9996897578239441,0.3797646164894104,0.8057575821876526,-0.3332909941673279,0.9998233318328857,0.369983047246933,0.8073754906654358,-0.30199936032295227,0.9997844696044922,0.5436357259750366,0.7374363541603088,-0.2910534739494324,0.9991533756256104,0.4180968701839447,0.6865948438644409,-0.1692049503326416,0.9992141127586365,0.698710560798645,0.6949625015258789,-0.26262426376342773,0.9852654337882996,0.4629632532596588,0.7511610984802246,-0.005162006244063377,0.45224642753601074,0.6689513921737671,0.9092534184455872,-0.26310354471206665,0.9518316984176636,0.4412872791290283,0.8595353960990906,0.05632292479276657,0.6365196704864502,0.6564768552780151,0.9388012290000916,-0.28881779313087463,0.8925286531448364,0.4141322076320648,0.8847913146018982,0.04818365350365639,0.6265286207199097,0.6408557295799255,0.9326208233833313,-0.2838515341281891,0.8996016383171082,0.4222148060798645,0.8866532444953918,0.024427982047200203,0.665420413017273,0.6409696340560913,0.9219474792480469,-0.26211512088775635,0.856852650642395,0.436443954706192,0.8761461973190308,0.047346606850624084,0.6625621914863586,0.7013139128684998,0.7576960325241089,-0.07399357855319977,0.9959307312965393,0.634514331817627,0.7365068197250366,0.07344164699316025,0.9809529185295105,0.7885400652885437,0.7801455855369568,0.1513749361038208,0.8498152494430542,0.73476243019104,0.7591013312339783,0.2782211899757385,0.1620694100856781,0.8684037327766418,0.7402997612953186,0.3478683829307556,0.8781887888908386,0.8279483914375305,0.7426400184631348,0.497318834066391,0.2739121913909912,0.8862863779067993,0.7087887525558472,0.37048038840293884,0.7723442912101746,0.847335159778595,0.7120357155799866,0.5216606855392456,0.3139117956161499,0.8614635467529297,0.8324366807937622,0.35244038701057434,0.8130602836608887,0.8193939924240112,0.8090819716453552,0.5391212701797485,0.4872781038284302
frame_414_push_up.png,push_up,0.5687161684036255,0.4709652066230774,-0.3119054436683655,0.9897077083587646,0.5776206254959106,0.45189905166625977,-0.33299964666366577,0.9892185926437378,0.580693244934082,0.4535289704799652,-0.3330327570438385,0.9901041388511658,0.5838795304298401,0.45517241954803467,-0.33306077122688293,0.9889451265335083,0.570777177810669,0.44218140840530396,-0.32149773836135864,0.9794775247573853,0.5685187578201294,0.4367187023162842,-0.32169824838638306,0.9809841513633728,0.5662790536880493,0.431336373090744,-0.3221155107021332,0.9866515398025513,0.590096652507782,0.4424135088920593,-0.3650621771812439,0.9826548099517822,0.5661668181419373,0.4185647666454315,-0.3158801198005676,0.9864654541015625,0.5743496417999268,0.48608776926994324,-0.315034419298172,0.9925196170806885,0.5666273236274719,0.47293293476104736,-0.3014635145664215,0.9927405118942261,0.6472193002700806,0.4905109405517578,-0.3860451877117157,0.9974703788757324,0.5424332022666931,0.44656994938850403,-0.2236524075269699,0.9977874755859375,0.6865235567092896,0.6959773898124695,-0.38645118474960327,0.9788547158241272,0.5433756113052368,0.6686424016952515,-0.17554634809494019,0.6143224835395813,0.706560492515564,0.9030126929283142,-0.39283424615859985,0.9577521681785583,0.4877738356590271,0.8740255832672119,-0.2043076455593109,0.7702532410621643,0.6943322420120239,0.9289866089820862,-0.43717336654663086,0.9046161770820618,0.4625735282897949,0.9036737084388733,-0.21853964030742645,0.7156078219413757,0.679718017578125,0.9253000020980835,-0.4297589361667633,0.9134038090705872,0.46872735023498535,0.9057763814926147,-0.25195223093032837,0.7509960532188416,0.6823031902313232,0.9129313826560974,-0.3939194083213806,0.8754551410675049,0.4829510748386383,0.9004809856414795,-0.2193949669599533,0.7602235674858093,0.804357647895813,0.612979531288147,-0.07625331729650497,0.9916782379150391,0.739814281463623,0.62336266040802,0.07598461210727692,0.9722755551338196,0.8425165414810181,0.6951261758804321,0.17377308011054993,0.7942206263542175,0.798660397529602,0.7064266800880432,0.3153950273990631,0.09217680990695953,0.8984830975532532,0.7251865863800049,0.47611427307128906,0.7740792632102966,0.8620997667312622,0.7376499772071838,0.6034435629844666,0.1477619856595993,0.9057437777519226,0.710969090461731,0.5060548782348633,0.6404700875282288,0.8776504397392273,0.7178186178207397,0.6345385313034058,0.1989629566669464,0.8989779353141785,0.8092364072799683,0.5009589195251465,0.7227697968482971,0.8749158978462219,0.814435601234436,0.6424053907394409,0.3616383671760559
frame_442_push_up.png,push_up,0.5537869334220886,0.12516535818576813,-0.7971169352531433,0.9961893558502197,0.5731316804885864,0.07787815481424332,-0.7847713232040405,0.996399462223053,0.5829752087593079,0.07396848499774933,-0.7850168347358704,0.995776891708374,0.5922152400016785,0.06785760819911957,-0.7853127717971802,0.9964703321456909,0.5360803008079529,0.074737049639225,-0.790087878704071,0.9946125149726868,0.5201480984687805,0.06543637812137604,-0.790233850479126,0.9943457841873169,0.5082568526268005,0.054421182721853256,-0.7903839349746704,0.9943333268165588,0.608326256275177,0.03089357540011406,-0.6500569581985474,0.99666827917099,0.48751601576805115,0.023977724835276604,-0.6656292676925659,0.995439350605011,0.5643757581710815,0.1568291187286377,-0.7390948534011841,0.9987282156944275,0.5264843702316284,0.15726670622825623,-0.7431970834732056,0.9986518621444702,0.6572591066360474,0.21630743145942688,-0.503325879573822,0.999677836894989,0.39685872197151184,0.16217197477817535,-0.5799925923347473,0.9994564056396484,0.6613542437553406,0.5498999953269958,-0.5271386504173279,0.9678022861480713,0.35991165041923523,0.5456628203392029,-0.6209262609481812,0.9484207630157471,0.6736559867858887,0.8632019758224487,-0.6111429333686829,0.9649566411972046,0.3381577432155609,0.8863306045532227,-0.6894773244857788,0.9663644433021545,0.7011695504188538,0.9127918481826782,-0.6736528277397156,0.9320514798164368,0.32033205032348633,0.9408617615699768,-0.7662370204925537,0.9373742341995239,0.6711155772209167,0.9107477068901062,-0.7047382593154907,0.9507351517677307,0.35947757959365845,0.9518806338310242,-0.7783013582229614,0.9502310156822205,0.6535463929176331,0.8944740891456604,-0.6308594942092896,0.9422817826271057,0.3698309659957886,0.938631534576416,-0.7011531591415405,0.9468472599983215,0.5356901288032532,0.4258009195327759,0.02148832380771637,0.9980407953262329,0.42942994832992554,0.39549899101257324,-0.021528931334614754,0.9965739846229553,0.5047124028205872,0.5198746919631958,0.41798171401023865,0.31224700808525085,0.4237394332885742,0.5198502540588379,0.36466047167778015,0.30251866579055786,0.4867537021636963,0.5586386919021606,0.8511554002761841,0.21039527654647827,0.43591928482055664,0.5908312201499939,0.8015581369400024,0.18565939366817474,0.4796975553035736,0.5480786561965942,0.8930379152297974,0.15499992668628693,0.42221197485923767,0.5599300861358643,0.8429728746414185,0.11809223890304565,0.47267621755599976,0.6608788967132568,0.8279565572738647,0.28488805890083313,0.42354732751846313,0.6702049374580383,0.7664835453033447,0.2841279208660126
frame_473_push_down.png,push_down,0.5706619024276733,1.0886094570159912,-0.7141565084457397,0.956921398639679,0.5961188077926636,1.0634623765945435,-0.7791105508804321,0.9725123643875122,0.6062037348747253,1.0620002746582031,-0.7787758708000183,0.9738139510154724,0.6184214353561401,1.0605754852294922,-0.7786836624145508,0.9743946194648743,0.5590338706970215,1.0517866611480713,-0.7720898389816284,0.9755038619041443,0.5474063158035278,1.0423928499221802,-0.7722443342208862,0.9751080870628357,0.5337315201759338,1.0333917140960693,-0.7725387811660767,0.975043773651123,0.6612091064453125,0.9053390622138977,-0.8793671727180481,0.9863907098770142,0.5086100697517395,0.9455975890159607,-0.852133572101593,0.9937378764152527,0.5874556303024292,1.0593844652175903,-0.6872418522834778,0.978290855884552,0.554541289806366,1.0462188720703125,-0.702431321144104,0.9843083024024963,0.7193621397018433,0.7495119571685791,-0.7346782088279724,0.9795407056808472,0.436595618724823,0.7148473858833313,-0.687802255153656,0.9947518110275269,0.8017970323562622,0.5618048310279846,-0.4841090142726898,0.6283471584320068,0.2451307773590088,0.5898683071136475,-0.5044280886650085,0.8738071918487549,0.8077044486999512,0.5866369605064392,-0.3342093527317047,0.6478478312492371,0.29258882999420166,0.9418884515762329,-0.5061455965042114,0.7888246774673462,0.8390811085700989,0.5756038427352905,-0.35618704557418823,0.6041854619979858,0.27730172872543335,1.0012463331222534,-0.5451635718345642,0.7271647453308105,0.8087895512580872,0.5626824498176575,-0.35925614833831787,0.6271603107452393,0.32051417231559753,0.9947575926780701,-0.5154241919517517,0.7284298539161682,0.7932486534118652,0.5743007063865662,-0.33225446939468384,0.5857020616531372,0.33179086446762085,0.9784210324287415,-0.4945017397403717,0.6878566145896912,0.6541949510574341,0.6112100481987,-0.0011302886996418238,0.9833945035934448,0.5110503435134888,0.5900050401687622,0.0015814326470717788,0.9862142205238342,0.6381763219833374,0.5653403401374817,0.515934407711029,0.0820273607969284,0.511965811252594,0.559024453163147,0.509159505367279,0.1130799949169159,0.623400092124939,0.5206776857376099,1.1124799251556396,0.04540330916643143,0.5313094258308411,0.5040874481201172,1.1062793731689453,0.055861055850982666,0.6192206144332886,0.4836772084236145,1.176945447921753,0.040442340075969696,0.5386576652526855,0.4602420926094055,1.1695646047592163,0.04278411716222763,0.6125348806381226,0.5667642951011658,1.175036072731018,0.06554247438907623,0.54166579246521,0.5852928161621094,1.1764037609100342,0.0865081250667572
